	adserver_id	day	label	c_25p	c_100p	c_start	c_adblock	c_error
2301	288	2015-06-01	AdVideum	1396.0	1167.0	1578.0	4696.0	53.0
2302	288	2015-06-02	AdVideum	1663.0	1238.0	2077.0	6996.0	21.0
2303	288	2015-06-03	AdVideum	2231.0	1869.0	2647.0	7019.0	13.0
2304	288	2015-06-04	AdVideum	1820.0	1506.0	2161.0	6997.0	24.0
2305	288	2015-06-05	AdVideum	3064.0	2562.0	3646.0	7791.0	14.0
2306	288	2015-06-06	AdVideum	2450.0	2111.0	2891.0	5591.0	10.0
2307	288	2015-06-07	AdVideum	3521.0	3143.0	4039.0	6788.0	25.0
2308	288	2015-06-08	AdVideum	3482.0	2971.0	4172.0	7127.0	13.0
2309	288	2015-06-09	AdVideum	3948.0	3442.0	4646.0	7268.0	46.0
2310	288	2015-06-10	AdVideum	3775.0	3150.0	4544.0	7199.0	8.0
2311	288	2015-06-11	AdVideum	4895.0	3716.0	5618.0	7827.0	25.0
2312	288	2015-06-12	AdVideum	4277.0	3406.0	5039.0	7372.0	11.0
2313	288	2015-06-13	AdVideum	3864.0	3075.0	4511.0	7184.0	10.0
2314	288	2015-06-14	AdVideum	5058.0	3830.0	6087.0	9649.0	46.0
2315	288	2015-06-15	AdVideum	4260.0	3430.0	4897.0	10024.0	15.0
2316	288	2015-06-16	AdVideum	978.0	746.0	1119.0	5528.0	27.0
2317	288	2015-06-17	AdVideum	6.0	5.0	9.0	1655.0	3.0
2318	288	2015-06-18	AdVideum	11.0	10.0	11.0	2526.0	58.0
2319	288	2015-06-19	AdVideum	14.0	11.0	18.0	4032.0	45.0
2320	288	2015-06-20	AdVideum	60.0	58.0	66.0	4252.0	11.0
2321	288	2015-06-21	AdVideum	60.0	54.0	69.0	6003.0	21.0
2322	288	2015-06-22	AdVideum	99.0	86.0	108.0	7638.0	15.0
2323	288	2015-06-23	AdVideum	94.0	85.0	100.0	12067.0	33.0
2324	288	2015-06-24	AdVideum	264.0	233.0	283.0	6598.0	12.0
2325	288	2015-06-25	AdVideum	521.0	474.0	551.0	6662.0	15.0
2326	288	2015-06-26	AdVideum	445.0	407.0	474.0	6198.0	12.0
2327	288	2015-06-27	AdVideum	424.0	394.0	443.0	6205.0	10.0
2328	288	2015-06-28	AdVideum	480.0	445.0	514.0	7194.0	14.0
2329	288	2015-06-29	AdVideum	617.0	579.0	659.0	6078.0	8.0
2330	288	2015-06-30	AdVideum	753.0	691.0	799.0	7224.0	17.0
2331	288	2015-07-01	AdVideum	491.0	456.0	513.0	6168.0	12.0
2332	288	2015-07-02	AdVideum	413.0	389.0	443.0	6319.0	11.0
2333	288	2015-07-03	AdVideum	324.0	310.0	341.0	5613.0	4.0
2334	288	2015-07-04	AdVideum	271.0	255.0	289.0	4564.0	3.0
2335	288	2015-07-05	AdVideum	306.0	280.0	322.0	6131.0	6.0
2336	288	2015-07-06	AdVideum	136.0	117.0	144.0	5055.0	8.0
2337	288	2015-07-07	AdVideum	197.0	180.0	211.0	6378.0	5.0
2338	288	2015-07-08	AdVideum	364.0	339.0	379.0	4552.0	2.0
2339	288	2015-07-09	AdVideum	420.0	398.0	437.0	5226.0	8.0
2340	288	2015-07-10	AdVideum	63.0	62.0	68.0	1610.0	0.0
2341	337	2015-06-15	AdVideum	5.0	5.0	6.0	1.0	0.0
2342	337	2015-06-16	AdVideum	12.0	6.0	12.0	1.0	0.0
2343	337	2015-06-17	AdVideum	7.0	6.0	9.0	0.0	0.0
2344	337	2015-06-18	AdVideum	7.0	5.0	7.0	3.0	0.0
2345	337	2015-06-19	AdVideum	7.0	5.0	7.0	2.0	0.0
2346	337	2015-06-20	AdVideum	8.0	7.0	12.0	1.0	0.0
2347	337	2015-06-21	AdVideum	10.0	5.0	13.0	3.0	0.0
2348	337	2015-06-22	AdVideum	19.0	12.0	24.0	4.0	0.0
2349	337	2015-06-23	AdVideum	7.0	5.0	7.0	1.0	0.0
2350	337	2015-06-24	AdVideum	7.0	6.0	7.0	1.0	0.0
2351	337	2015-06-25	AdVideum	7.0	4.0	9.0	1.0	0.0
2352	337	2015-06-26	AdVideum	10.0	4.0	10.0	0.0	0.0
2353	337	2015-06-27	AdVideum	2.0	2.0	2.0	1.0	0.0
2354	337	2015-06-28	AdVideum	14.0	12.0	17.0	1.0	0.0
2355	337	2015-06-29	AdVideum	3.0	2.0	5.0	2.0	0.0
2356	337	2015-06-30	AdVideum	6.0	4.0	6.0	2.0	0.0
2357	337	2015-07-01	AdVideum	3.0	1.0	3.0	5.0	0.0
2358	337	2015-07-02	AdVideum	2.0	1.0	4.0	2.0	0.0
2359	337	2015-07-03	AdVideum	4.0	3.0	6.0	3.0	0.0
2360	337	2015-07-04	AdVideum	1.0	1.0	1.0	0.0	0.0
2361	337	2015-07-05	AdVideum	1.0	1.0	1.0	11.0	0.0
2362	337	2015-07-06	AdVideum	1.0	1.0	1.0	1.0	0.0
2363	337	2015-07-07	AdVideum	0.0	0.0	0.0	0.0	0.0
2364	337	2015-07-08	AdVideum	2.0	1.0	2.0	1.0	0.0
2365	337	2015-07-09	AdVideum	0.0	0.0	1.0	3.0	0.0
2366	337	2015-07-10	AdVideum	0.0	0.0	0.0	0.0	0.0
2367	343	2015-05-06	AdVideum	1578.0	943.0	2017.0	814.0	0.0
2368	343	2015-05-07	AdVideum	2009.0	1198.0	2589.0	1166.0	2.0
2369	343	2015-05-08	AdVideum	1650.0	1043.0	2113.0	942.0	2.0
2370	343	2015-05-09	AdVideum	1271.0	854.0	1586.0	749.0	0.0
2371	343	2015-05-10	AdVideum	964.0	627.0	1222.0	579.0	2.0
2372	343	2015-05-11	AdVideum	1764.0	1034.0	2327.0	1936.0	3.0
2373	343	2015-05-12	AdVideum	2516.0	1465.0	3360.0	664.0	8.0
2374	343	2015-05-13	AdVideum	2116.0	1286.0	2735.0	621.0	7.0
2375	343	2015-05-14	AdVideum	1438.0	807.0	1885.0	520.0	6.0
2376	343	2015-05-15	AdVideum	2660.0	1579.0	3404.0	960.0	2.0
2377	343	2015-05-16	AdVideum	1654.0	1086.0	2123.0	574.0	1.0
2378	343	2015-05-17	AdVideum	1189.0	823.0	1455.0	348.0	1.0
2379	343	2015-05-18	AdVideum	2118.0	1387.0	2709.0	699.0	0.0
2380	343	2015-05-19	AdVideum	2344.0	1424.0	3038.0	877.0	5.0
2381	343	2015-05-20	AdVideum	2770.0	1734.0	3604.0	952.0	3.0
2382	343	2015-05-21	AdVideum	2177.0	1381.0	2768.0	805.0	4.0
2383	343	2015-05-22	AdVideum	2068.0	1281.0	2655.0	775.0	1.0
2384	343	2015-05-23	AdVideum	822.0	522.0	1083.0	302.0	0.0
2385	343	2015-05-24	AdVideum	1012.0	680.0	1246.0	382.0	0.0
2386	343	2015-05-25	AdVideum	2105.0	1403.0	2551.0	651.0	0.0
2387	343	2015-05-26	AdVideum	2671.0	1703.0	3286.0	936.0	2.0
2388	343	2015-05-27	AdVideum	1901.0	1231.0	2381.0	807.0	3.0
2389	343	2015-05-28	AdVideum	787.0	481.0	1019.0	1065.0	1.0
2390	343	2015-05-29	AdVideum	16.0	11.0	21.0	1151.0	2.0
2391	343	2015-05-30	AdVideum	14.0	10.0	20.0	579.0	0.0
2392	343	2015-05-31	AdVideum	2.0	1.0	3.0	261.0	0.0
2393	343	2015-06-01	AdVideum	16.0	7.0	18.0	653.0	1.0
2394	343	2015-06-02	AdVideum	90.0	58.0	105.0	2447.0	4.0
2395	343	2015-06-03	AdVideum	69.0	44.0	105.0	2841.0	9.0
2396	343	2015-06-04	AdVideum	92.0	64.0	132.0	5079.0	10.0
2397	343	2015-06-05	AdVideum	91.0	58.0	122.0	3523.0	10.0
2398	343	2015-06-06	AdVideum	27.0	14.0	35.0	1322.0	2.0
2399	343	2015-06-07	AdVideum	24.0	13.0	33.0	1176.0	0.0
2400	343	2015-06-08	AdVideum	65.0	40.0	103.0	2828.0	11.0
2401	343	2015-06-09	AdVideum	117.0	76.0	171.0	3510.0	5.0
2402	343	2015-06-10	AdVideum	96.0	57.0	131.0	3678.0	10.0
2403	343	2015-06-11	AdVideum	104.0	68.0	134.0	3480.0	13.0
2404	343	2015-06-12	AdVideum	3692.0	2391.0	4916.0	4257.0	10.0
2405	343	2015-06-13	AdVideum	30.0	21.0	41.0	1230.0	2.0
2406	343	2015-06-14	AdVideum	20.0	17.0	30.0	1512.0	1.0
2407	343	2015-06-15	AdVideum	9120.0	5643.0	11925.0	11201.0	35.0
2408	343	2015-06-16	AdVideum	5593.0	3577.0	7089.0	11640.0	35.0
2409	343	2015-06-17	AdVideum	3344.0	2080.0	4443.0	7623.0	34.0
2410	343	2015-06-18	AdVideum	628.0	379.0	814.0	1780.0	4.0
2411	343	2015-06-19	AdVideum	323.0	197.0	409.0	1227.0	4.0
2412	343	2015-06-20	AdVideum	19.0	11.0	27.0	778.0	0.0
2413	343	2015-06-21	AdVideum	26.0	19.0	33.0	704.0	3.0
2414	343	2015-06-22	AdVideum	53.0	33.0	71.0	1535.0	7.0
2415	343	2015-06-23	AdVideum	26.0	17.0	37.0	1353.0	4.0
2416	343	2015-06-24	AdVideum	134.0	103.0	157.0	1423.0	4.0
2417	343	2015-06-25	AdVideum	247.0	161.0	317.0	2351.0	14.0
2418	343	2015-06-26	AdVideum	146.0	92.0	176.0	1701.0	8.0
2419	343	2015-06-27	AdVideum	121.0	101.0	139.0	1122.0	3.0
2420	343	2015-06-28	AdVideum	65.0	44.0	80.0	1113.0	1.0
2421	343	2015-06-29	AdVideum	2700.0	1976.0	3185.0	2815.0	34.0
2422	343	2015-06-30	AdVideum	1566.0	1006.0	1994.0	1762.0	10.0
2423	343	2015-07-01	AdVideum	3772.0	2723.0	4373.0	1643.0	6.0
2424	343	2015-07-02	AdVideum	2606.0	1951.0	3018.0	1161.0	4.0
2425	343	2015-07-03	AdVideum	2022.0	1301.0	2618.0	1229.0	6.0
2426	343	2015-07-04	AdVideum	1037.0	703.0	1290.0	879.0	2.0
2427	343	2015-07-05	AdVideum	1422.0	981.0	1744.0	1191.0	2.0
2428	343	2015-07-06	AdVideum	4840.0	3443.0	6020.0	2440.0	2.0
2429	343	2015-07-07	AdVideum	4155.0	2790.0	5227.0	2479.0	5.0
2430	343	2015-07-08	AdVideum	5022.0	3305.0	6390.0	3391.0	4.0
2431	343	2015-07-09	AdVideum	4866.0	3284.0	6053.0	2663.0	7.0
2432	343	2015-07-10	AdVideum	1241.0	825.0	1531.0	768.0	1.0
2433	398	2015-05-01	AdVideum	0.0	0.0	0.0	1084.0	0.0
2434	398	2015-05-02	AdVideum	1.0	1.0	1.0	875.0	5.0
2435	398	2015-05-03	AdVideum	1.0	1.0	1.0	870.0	0.0
2436	398	2015-05-04	AdVideum	4.0	2.0	4.0	1198.0	1.0
2437	398	2015-05-05	AdVideum	9.0	6.0	11.0	1312.0	1.0
2438	398	2015-05-06	AdVideum	7.0	6.0	11.0	1226.0	1.0
2439	398	2015-05-07	AdVideum	19.0	17.0	21.0	1218.0	2.0
2440	398	2015-05-08	AdVideum	17.0	12.0	20.0	1052.0	0.0
2441	398	2015-05-09	AdVideum	6.0	4.0	9.0	736.0	0.0
2442	398	2015-05-10	AdVideum	4.0	2.0	6.0	869.0	0.0
2443	398	2015-05-11	AdVideum	19.0	13.0	27.0	1292.0	0.0
2444	398	2015-05-12	AdVideum	25.0	21.0	34.0	1356.0	0.0
2445	398	2015-05-13	AdVideum	23.0	14.0	36.0	1658.0	1.0
2446	398	2015-05-14	AdVideum	37.0	27.0	45.0	2033.0	2.0
2447	398	2015-05-15	AdVideum	74.0	58.0	104.0	1933.0	0.0
2448	398	2015-05-16	AdVideum	28.0	20.0	42.0	1062.0	1.0
2449	398	2015-05-17	AdVideum	24.0	21.0	28.0	774.0	1.0
2450	398	2015-05-18	AdVideum	98.0	79.0	164.0	1786.0	6.0
2451	398	2015-05-19	AdVideum	98.0	70.0	156.0	1109.0	0.0
2452	398	2015-05-20	AdVideum	125.0	87.0	203.0	1238.0	0.0
2453	398	2015-05-21	AdVideum	165.0	119.0	288.0	1852.0	2.0
2454	398	2015-05-22	AdVideum	280.0	224.0	424.0	2845.0	3.0
2455	398	2015-05-23	AdVideum	84.0	57.0	118.0	513.0	1.0
2456	398	2015-05-24	AdVideum	83.0	59.0	124.0	566.0	0.0
2457	398	2015-05-25	AdVideum	75.0	53.0	113.0	688.0	0.0
2458	398	2015-05-26	AdVideum	93.0	65.0	141.0	782.0	1.0
2459	398	2015-05-27	AdVideum	107.0	74.0	193.0	924.0	0.0
2460	398	2015-05-28	AdVideum	206.0	139.0	284.0	1130.0	1.0
2461	398	2015-05-29	AdVideum	179.0	135.0	244.0	1194.0	5.0
2462	398	2015-05-30	AdVideum	16.0	12.0	24.0	1135.0	0.0
2463	398	2015-05-31	AdVideum	41.0	32.0	61.0	841.0	0.0
2464	398	2015-06-01	AdVideum	245.0	179.0	339.0	1505.0	2.0
2465	398	2015-06-02	AdVideum	78.0	63.0	124.0	1164.0	0.0
2466	398	2015-06-03	AdVideum	113.0	81.0	178.0	1038.0	2.0
2467	398	2015-06-04	AdVideum	30.0	23.0	39.0	1765.0	0.0
2468	398	2015-06-05	AdVideum	8.0	6.0	12.0	1841.0	1.0
2469	398	2015-06-06	AdVideum	3.0	3.0	3.0	1029.0	1.0
2470	398	2015-06-07	AdVideum	3.0	3.0	4.0	1379.0	0.0
2471	398	2015-06-08	AdVideum	4.0	4.0	5.0	525.0	1.0
2472	398	2015-06-12	AdVideum	4.0	4.0	4.0	602.0	1.0
2473	398	2015-06-13	AdVideum	9.0	8.0	10.0	1129.0	0.0
2474	398	2015-06-14	AdVideum	2.0	0.0	3.0	1201.0	1.0
2475	398	2015-06-15	AdVideum	44.0	32.0	53.0	1814.0	2.0
2476	398	2015-06-16	AdVideum	14.0	9.0	15.0	3900.0	0.0
2477	398	2015-06-17	AdVideum	2.0	2.0	2.0	1803.0	0.0
2478	398	2015-06-18	AdVideum	2.0	0.0	3.0	1441.0	0.0
2479	398	2015-06-19	AdVideum	3.0	1.0	3.0	1776.0	1.0
2480	398	2015-06-20	AdVideum	0.0	0.0	0.0	1450.0	0.0
2481	398	2015-06-21	AdVideum	6.0	4.0	7.0	1188.0	0.0
2482	398	2015-06-22	AdVideum	2.0	1.0	2.0	1384.0	0.0
2483	398	2015-06-23	AdVideum	2.0	2.0	2.0	1485.0	0.0
2484	398	2015-06-24	AdVideum	3.0	2.0	4.0	1280.0	0.0
2485	398	2015-06-25	AdVideum	8.0	3.0	9.0	1654.0	0.0
2486	398	2015-06-26	AdVideum	10.0	10.0	16.0	2253.0	5.0
2487	398	2015-06-27	AdVideum	0.0	0.0	0.0	855.0	0.0
2488	398	2015-06-28	AdVideum	0.0	0.0	0.0	796.0	0.0
2489	398	2015-06-29	AdVideum	8.0	7.0	13.0	2225.0	0.0
2490	398	2015-06-30	AdVideum	6.0	4.0	6.0	2060.0	4.0
2491	398	2015-07-01	AdVideum	19.0	14.0	21.0	2538.0	4.0
2492	398	2015-07-02	AdVideum	25.0	16.0	30.0	2020.0	0.0
2493	398	2015-07-03	AdVideum	6.0	6.0	6.0	1040.0	0.0
2494	398	2015-07-04	AdVideum	1.0	1.0	1.0	641.0	0.0
2495	398	2015-07-05	AdVideum	4.0	3.0	4.0	1024.0	0.0
2496	398	2015-07-06	AdVideum	164.0	125.0	188.0	1998.0	0.0
2497	398	2015-07-07	AdVideum	183.0	141.0	204.0	1840.0	0.0
2498	398	2015-07-08	AdVideum	104.0	72.0	125.0	1654.0	0.0
2499	398	2015-07-09	AdVideum	241.0	172.0	290.0	1927.0	0.0
2500	398	2015-07-10	AdVideum	30.0	23.0	37.0	564.0	0.0
2501	457	2015-05-01	StickyAds	2880.0	1186.0	8778.0	516.0	4851.0
2502	457	2015-05-02	StickyAds	2314.0	953.0	6499.0	310.0	2491.0
2503	457	2015-05-03	StickyAds	2090.0	895.0	5956.0	401.0	4803.0
2504	457	2015-05-04	StickyAds	1552.0	724.0	4552.0	689.0	9095.0
2505	457	2015-05-05	StickyAds	110.0	79.0	148.0	576.0	10412.0
2506	457	2015-05-06	StickyAds	139.0	96.0	195.0	407.0	6922.0
2507	457	2015-05-07	StickyAds	166.0	109.0	238.0	559.0	5468.0
2508	457	2015-05-08	StickyAds	774.0	459.0	1299.0	329.0	1005.0
2509	457	2015-05-09	StickyAds	869.0	495.0	1480.0	279.0	855.0
2510	457	2015-05-10	StickyAds	693.0	389.0	1196.0	212.0	732.0
2511	457	2015-05-11	StickyAds	166.0	100.0	247.0	503.0	7007.0
2512	457	2015-05-12	StickyAds	139.0	93.0	212.0	559.0	6620.0
2513	457	2015-05-13	StickyAds	204.0	113.0	296.0	881.0	5802.0
2514	457	2015-05-14	StickyAds	155.0	101.0	214.0	1113.0	4262.0
2515	457	2015-05-15	StickyAds	1214.0	781.0	1845.0	1874.0	2911.0
2516	457	2015-05-16	StickyAds	327.0	223.0	476.0	1556.0	4317.0
2517	457	2015-05-17	StickyAds	307.0	198.0	462.0	1052.0	2210.0
2518	457	2015-05-18	StickyAds	2230.0	1500.0	3557.0	2618.0	2452.0
2519	457	2015-05-19	StickyAds	2103.0	1523.0	4745.0	3170.0	1282.0
2520	457	2015-05-20	StickyAds	2275.0	1588.0	4945.0	2774.0	935.0
2521	457	2015-05-21	StickyAds	2585.0	1716.0	4375.0	2731.0	1690.0
2522	457	2015-05-22	StickyAds	2694.0	1758.0	4343.0	2095.0	1119.0
2523	457	2015-05-23	StickyAds	1878.0	1239.0	2860.0	1721.0	668.0
2524	457	2015-05-24	StickyAds	1176.0	706.0	1897.0	1544.0	337.0
2525	457	2015-05-25	StickyAds	2183.0	1347.0	3475.0	2407.0	613.0
2526	457	2015-05-26	StickyAds	2330.0	1436.0	3667.0	2236.0	749.0
2527	457	2015-05-27	StickyAds	3204.0	1927.0	5165.0	3836.0	2099.0
2528	457	2015-05-28	StickyAds	1349.0	864.0	2099.0	2808.0	2548.0
2529	457	2015-05-29	StickyAds	2033.0	1274.0	2888.0	2656.0	2214.0
2530	457	2015-05-30	StickyAds	2209.0	1424.0	2680.0	1615.0	1128.0
2531	457	2015-05-31	StickyAds	578.0	365.0	855.0	776.0	499.0
2532	457	2015-06-01	StickyAds	1023.0	647.0	1730.0	978.0	1594.0
2533	457	2015-06-02	StickyAds	3167.0	1804.0	5045.0	2553.0	1337.0
2534	457	2015-06-03	StickyAds	4030.0	2433.0	6224.0	3415.0	1515.0
2535	457	2015-06-04	StickyAds	2741.0	1720.0	4721.0	2961.0	1230.0
2536	457	2015-06-05	StickyAds	3391.0	2116.0	6198.0	3293.0	2414.0
2537	457	2015-06-06	StickyAds	2216.0	1333.0	4237.0	2438.0	1287.0
2538	457	2015-06-07	StickyAds	1664.0	995.0	3232.0	2115.0	1279.0
2539	457	2015-06-08	StickyAds	2517.0	1467.0	5085.0	3473.0	1962.0
2540	457	2015-06-09	StickyAds	2926.0	1671.0	5186.0	2844.0	295.0
2541	457	2015-06-10	StickyAds	3829.0	2313.0	6397.0	3989.0	1296.0
2542	457	2015-06-11	StickyAds	2601.0	1536.0	4393.0	3132.0	1344.0
2543	457	2015-06-12	StickyAds	3039.0	1661.0	5122.0	2621.0	896.0
2544	457	2015-06-13	StickyAds	2491.0	1330.0	4162.0	2176.0	355.0
2545	457	2015-06-14	StickyAds	1820.0	990.0	2939.0	2056.0	1341.0
2546	457	2015-06-15	StickyAds	1276.0	716.0	3114.0	4215.0	6004.0
2547	457	2015-06-16	StickyAds	1595.0	992.0	5070.0	4673.0	2875.0
2548	457	2015-06-17	StickyAds	1683.0	1055.0	4548.0	3782.0	1775.0
2549	457	2015-06-18	StickyAds	1957.0	1192.0	5137.0	3914.0	1440.0
2550	457	2015-06-19	StickyAds	1800.0	1203.0	4001.0	2918.0	1324.0
2551	457	2015-06-20	StickyAds	1175.0	736.0	2573.0	2025.0	766.0
2552	457	2015-06-21	StickyAds	470.0	296.0	1491.0	2032.0	1775.0
2553	457	2015-06-22	StickyAds	1088.0	616.0	3112.0	4739.0	6913.0
2554	457	2015-06-23	StickyAds	895.0	528.0	2214.0	3720.0	4772.0
2555	457	2015-06-24	StickyAds	1049.0	603.0	1886.0	3399.0	3569.0
2556	457	2015-06-25	StickyAds	1886.0	1169.0	2935.0	3300.0	3666.0
2557	457	2015-06-26	StickyAds	2803.0	1737.0	4237.0	4531.0	5881.0
2558	457	2015-06-27	StickyAds	1701.0	1083.0	2559.0	2603.0	2037.0
2559	457	2015-06-28	StickyAds	2723.0	1787.0	3975.0	3231.0	1466.0
2560	457	2015-06-29	StickyAds	6759.0	4245.0	8653.0	4860.0	2202.0
2561	457	2015-06-30	StickyAds	2203.0	1410.0	2837.0	3404.0	1549.0
2562	457	2015-07-01	StickyAds	650.0	400.0	1225.0	3414.0	5394.0
2563	457	2015-07-02	StickyAds	760.0	471.0	1384.0	3755.0	6455.0
2564	457	2015-07-03	StickyAds	1118.0	681.0	1951.0	2955.0	6105.0
2565	457	2015-07-04	StickyAds	1421.0	889.0	2455.0	2712.0	7483.0
2566	457	2015-07-05	StickyAds	1332.0	867.0	2293.0	2649.0	5569.0
2567	457	2015-07-06	StickyAds	1242.0	794.0	2118.0	3601.0	7932.0
2568	457	2015-07-07	StickyAds	1088.0	651.0	1851.0	3510.0	4061.0
2569	457	2015-07-08	StickyAds	1131.0	709.0	1838.0	3914.0	5570.0
2570	457	2015-07-09	StickyAds	1417.0	880.0	2277.0	4785.0	7216.0
2571	457	2015-07-10	StickyAds	607.0	371.0	959.0	1033.0	2195.0
2572	500	2015-05-01	Mediabong	2535.0	1905.0	2828.0	136972.0	336.0
2573	500	2015-05-02	Mediabong	1408.0	1065.0	1612.0	112582.0	385.0
2574	500	2015-05-03	Mediabong	1667.0	1365.0	1888.0	145006.0	306.0
2575	500	2015-05-04	Mediabong	2364.0	1782.0	2741.0	147976.0	414.0
2576	500	2015-05-05	Mediabong	5879.0	4155.0	6749.0	147297.0	444.0
2577	500	2015-05-06	Mediabong	4944.0	3327.0	5372.0	128586.0	359.0
2578	500	2015-05-07	Mediabong	4255.0	2832.0	4844.0	126624.0	353.0
2579	500	2015-05-08	Mediabong	3493.0	2366.0	3455.0	108241.0	361.0
2580	500	2015-05-09	Mediabong	5540.0	3737.0	5753.0	93881.0	220.0
2581	500	2015-05-10	Mediabong	3130.0	2158.0	3164.0	93075.0	244.0
2582	500	2015-05-11	Mediabong	4566.0	3332.0	4981.0	157895.0	373.0
2583	500	2015-05-12	Mediabong	5906.0	4393.0	6654.0	79255.0	237.0
2584	500	2015-05-13	Mediabong	9583.0	7630.0	10570.0	75401.0	685.0
2585	500	2015-05-14	Mediabong	10516.0	8558.0	11412.0	59469.0	684.0
2586	500	2015-05-15	Mediabong	14090.0	11762.0	15447.0	73717.0	611.0
2587	500	2015-05-16	Mediabong	11050.0	9382.0	11915.0	57939.0	279.0
2588	500	2015-05-17	Mediabong	10548.0	8851.0	11494.0	56840.0	457.0
2589	500	2015-05-18	Mediabong	11562.0	8856.0	13805.0	76735.0	1145.0
2590	500	2015-05-19	Mediabong	8150.0	5819.0	10159.0	70544.0	1575.0
2591	500	2015-05-20	Mediabong	4971.0	3587.0	6139.0	62009.0	961.0
2592	500	2015-05-21	Mediabong	5975.0	4473.0	6174.0	51740.0	480.0
2593	500	2015-05-22	Mediabong	9943.0	8184.0	10206.0	53809.0	607.0
2594	500	2015-05-23	Mediabong	19410.0	16402.0	20335.0	56378.0	254.0
2595	500	2015-05-24	Mediabong	17346.0	15370.0	17877.0	42931.0	196.0
2596	500	2015-05-25	Mediabong	20296.0	17787.0	21349.0	56889.0	294.0
2597	500	2015-05-26	Mediabong	14199.0	12521.0	14921.0	58749.0	359.0
2598	500	2015-05-27	Mediabong	9607.0	8238.0	10222.0	53017.0	386.0
2599	500	2015-05-28	Mediabong	6306.0	5237.0	6756.0	46879.0	204.0
2600	500	2015-05-29	Mediabong	5355.0	4290.0	5779.0	45206.0	311.0
2601	500	2015-05-30	Mediabong	6499.0	5524.0	6913.0	38844.0	185.0
2602	500	2015-05-31	Mediabong	7200.0	6230.0	7784.0	27724.0	116.0
2603	500	2015-06-01	Mediabong	9055.0	7674.0	9507.0	31789.0	192.0
2604	500	2015-06-02	Mediabong	8509.0	7335.0	9128.0	44837.0	237.0
2605	500	2015-06-03	Mediabong	4738.0	4026.0	5060.0	45058.0	251.0
2606	500	2015-06-04	Mediabong	1910.0	1381.0	2152.0	40303.0	176.0
2607	500	2015-06-05	Mediabong	5706.0	5017.0	6012.0	49607.0	153.0
2608	500	2015-06-06	Mediabong	4576.0	4105.0	4783.0	41086.0	123.0
2609	500	2015-06-07	Mediabong	4202.0	3808.0	4384.0	39551.0	146.0
2610	500	2015-06-08	Mediabong	5934.0	4364.0	6477.0	49716.0	168.0
2611	500	2015-06-09	Mediabong	3010.0	1854.0	3334.0	50641.0	328.0
2612	500	2015-06-10	Mediabong	2372.0	1361.0	2735.0	54630.0	268.0
2613	500	2015-06-11	Mediabong	3219.0	1568.0	3669.0	50194.0	312.0
2614	500	2015-06-12	Mediabong	2387.0	1191.0	2764.0	40412.0	223.0
2615	500	2015-06-13	Mediabong	1265.0	764.0	1437.0	36720.0	176.0
2616	500	2015-06-14	Mediabong	1390.0	740.0	1638.0	39804.0	340.0
2617	500	2015-06-15	Mediabong	3249.0	1326.0	3691.0	57330.0	301.0
2618	500	2015-06-16	Mediabong	805.0	579.0	919.0	63979.0	264.0
2619	500	2015-06-17	Mediabong	943.0	716.0	1099.0	62586.0	251.0
2620	500	2015-06-18	Mediabong	1087.0	828.0	1244.0	61762.0	380.0
2621	500	2015-06-19	Mediabong	689.0	529.0	780.0	60927.0	321.0
2622	500	2015-06-20	Mediabong	695.0	498.0	797.0	54736.0	177.0
2623	500	2015-06-21	Mediabong	436.0	332.0	520.0	64043.0	288.0
2624	500	2015-06-22	Mediabong	754.0	580.0	919.0	95138.0	643.0
2625	500	2015-06-23	Mediabong	1479.0	1130.0	1729.0	100931.0	1042.0
2626	500	2015-06-24	Mediabong	3984.0	3159.0	4621.0	81113.0	1030.0
2627	500	2015-06-25	Mediabong	2790.0	2205.0	3294.0	85933.0	746.0
2628	500	2015-06-26	Mediabong	2041.0	1597.0	2393.0	92316.0	752.0
2629	500	2015-06-27	Mediabong	1093.0	892.0	1284.0	63920.0	450.0
2630	500	2015-06-28	Mediabong	1290.0	1056.0	1504.0	75338.0	387.0
2631	500	2015-06-29	Mediabong	4100.0	3246.0	4836.0	95029.0	475.0
2632	500	2015-06-30	Mediabong	8600.0	6592.0	9921.0	91946.0	332.0
2633	500	2015-07-01	Mediabong	4147.0	3102.0	5015.0	89031.0	525.0
2634	500	2015-07-02	Mediabong	1647.0	1212.0	2036.0	85907.0	298.0
2635	500	2015-07-03	Mediabong	1755.0	1382.0	2174.0	82914.0	294.0
2636	500	2015-07-04	Mediabong	2300.0	1751.0	2845.0	75278.0	246.0
2637	500	2015-07-05	Mediabong	999.0	705.0	1239.0	81914.0	261.0
2638	500	2015-07-06	Mediabong	1954.0	1392.0	2411.0	94576.0	637.0
2639	500	2015-07-07	Mediabong	2226.0	1533.0	2773.0	97134.0	618.0
2640	500	2015-07-08	Mediabong	2613.0	1840.0	3241.0	88884.0	474.0
2641	500	2015-07-09	Mediabong	3674.0	2607.0	4733.0	87935.0	329.0
2642	500	2015-07-10	Mediabong	1072.0	690.0	1646.0	22484.0	282.0
2643	505	2015-05-04	Zoomin	147.0	96.0	181.0	16039.0	61.0
2644	505	2015-05-05	Zoomin	8048.0	6736.0	8610.0	25461.0	55.0
2645	505	2015-05-06	Zoomin	8680.0	7652.0	9039.0	27396.0	70.0
2646	505	2015-05-07	Zoomin	8442.0	7116.0	9244.0	36832.0	143.0
