id,job,lat,lng,place,cost,supplydemand
3,Designer,13.0223701502,77.602250576,Sultanpalya,698,11
3,Designer,12.9737802491,77.5868225098,MysoreRoad,479,10
3,Designer,12.9692218447,77.5951051712,VittalMallyaRoad,890,1
3,Designer,12.9391091871,77.696814537,Kadubeesanahalli,694,11
3,Designer,12.8974055185,77.6106834412,Bilekahalli,894,1
3,Designer,13.0761340949,77.5078582764,Chikkabanavara,607,11
3,Designer,12.9261010669,77.6083660126,BalajiNagar,557,10
3,Designer,12.9684272519,77.6544570923,HAL3rdStage,498,10
3,Designer,13.0390942471,77.4902629852,Nagasandra,772,1
3,Designer,12.9804295147,77.6042890549,InfantryRoad,611,11
3,Designer,12.8442724252,77.6700782776,ElectronicCity,749,1
3,Designer,12.9543750866,77.509059906,BangaloreUniversity,498,10
3,Designer,13.0022161134,77.5744628906,Vyalikaval,452,10
3,Designer,12.9635759988,77.6371192932,Domlur,722,11
3,Designer,13.0056449241,77.5802135468,SankeyRoad,634,11
3,Designer,13.0646381226,77.5862216949,SahakaraNagar,681,11
3,Designer,13.0405157433,77.5658798218,RMV2ndStage,473,10
3,Designer,13.0381326422,77.5624895096,DollarsColony,706,11
3,Designer,12.9597283859,77.655916214,HALAirportRoad,628,11
3,Designer,12.9812240692,77.5973796844,QueensRoad,749,1
3,Designer,12.9300328532,77.5577259064,Kathriguppe,612,11
3,Designer,12.9737802491,77.5868225098,TanneryRoad,698,11
3,Designer,13.0264676584,77.5717163086,NewBELRoad,708,11
3,Designer,12.9844858977,77.661151886,CVRamanNagar,753,1
3,Designer,13.070365274,77.7888679504,Hoskote,734,1
3,Designer,13.03733827,77.7303314209,Virgonagar,481,10
3,Designer,13.0383416871,77.582359314,Sanjaynagar,623,11
3,Designer,12.9824786237,77.5768661499,Gandhinagar,510,10
3,Designer,12.957783646,77.576469183,DispensaryRoad,557,10
3,Designer,13.0215339157,77.5881099701,GangaNagar,520,10
3,Designer,12.9737802491,77.5868225098,DJHalli,497,10
3,Designer,12.9737802491,77.5868225098,K.GNagar,712,11
3,Designer,13.2967523618,77.5511169434,Rajkunte,895,1
3,Designer,12.9737802491,77.5868225098,KumaraKrupa,809,1
3,Designer,12.9737802491,77.5868225098,Chamarajpet,432,10
3,Designer,13.0160983226,77.6466464996,HRBRLayout,884,1
3,Designer,12.9643287856,77.5783038139,K.RMarket,846,1
3,Designer,12.9522002758,77.5777244568,VVPuram,624,11
3,Designer,12.9601466076,77.657289505,Murugeshpalya,479,10
3,Designer,12.9721074498,77.5142097473,Nagarbhavi,860,1
3,Designer,12.9745748248,77.6076793671,BrigadeRoad,414,10
3,Designer,12.9743657261,77.6130008698,M.GRoad,686,11
3,Designer,12.9960274083,77.5748920441,PalaceGuttahalli,817,1
3,Designer,12.9996026588,77.6000833511,NandidurgaRoad,777,1
3,Designer,12.9267703115,77.6498222351,Bellandur,855,1
3,Designer,12.9629904963,77.5998687744,LangfordGardens,830,1
3,Designer,12.9543750866,77.5979804993,Shanthinagar,776,1
3,Designer,13.0058958108,77.6576328278,KasturiNagar,734,1
3,Designer,12.9604811844,77.6465606689,Kodihalli,784,1
3,Designer,12.9737802491,77.5868225098,HaudinRoad,607,11
3,Designer,12.9319987231,77.5737333298,KRRoad,526,10
3,Designer,12.9813077064,77.6117134094,St.JohnsRoad,858,1
3,Designer,12.9776276446,77.6525688171,NewThippasandra,621,11
3,Designer,12.9737802491,77.5868225098,Gavipuram,872,1
3,Designer,13.0206140544,77.5499153137,MahalakshmiLayout,755,1
3,Designer,12.963994214,77.603302002,RichmondTown,850,1
3,Designer,12.9759548712,77.6901626587,Doddanekundi,650,11
3,Designer,13.1644052736,77.4862289429,Hesaraghatta,834,1
3,Designer,12.9754216724,77.6037955284,ChurchStreet,736,1
3,Designer,12.9971773483,77.5873160362,PalaceCrossRoad,724,11
3,Designer,12.9737802491,77.5868225098,St.ThomasTown,657,11
3,Designer,12.9830640803,77.6071643829,CommercialStreet,761,1
3,Designer,12.9386491044,77.5232219696,Nayandahalli,643,11
3,Designer,12.9570517506,77.6347160339,Agaram,505,10
3,Designer,13.0602486102,77.6412391663,Kothanur,698,11
3,Designer,12.9398202224,77.6299953461,Ejipura,406,10
3,Designer,12.9872458729,77.6484918594,OldMadrasRoad,560,10
3,Designer,12.9737802491,77.5868225098,HanumanthaNagar,809,1
3,Designer,12.9199104693,77.5541210175,PadmanabhaNagar,816,1
3,Designer,12.8906076212,77.5986242294,ArakereGate,747,1
3,Designer,12.9737802491,77.5868225098,Ramanagaram,484,10
3,Designer,12.9615999224,77.6153826714,RaceCourseRoad,740,1
3,Designer,13.0818191778,77.5581550598,Vidyaranyapura,859,1
3,Designer,13.1760637235,77.5624895096,Rajanukunte,478,10
3,Designer,12.9928493647,77.5916290283,Vasanthanagar,791,1
3,Designer,13.0027178935,77.6778030396,Krishnarajapuram,469,10
3,Designer,12.9656670678,77.6033234596,RichmondRoad,729,11
3,Designer,13.0085719201,77.5643348694,Malleswaram,428,10
3,Designer,12.959226519,77.5697851181,Kumbalgodu,501,10
3,Designer,12.9977418624,77.6199102402,CoxTown,827,1
3,Designer,13.2466293486,77.7083587646,Devanhalli,719,11
3,Designer,13.0002089827,77.6329994202,Maruthisevanagar,848,1
3,Designer,13.0622552541,77.6065635681,Byatarayanapura,810,1
3,Designer,12.9723583704,77.6077651978,ResidencyRoad,756,1
3,Designer,12.9737802491,77.5868225098,DoubleRoad,624,11
3,Designer,12.9737802491,77.5868225098,Bhoopasandra,800,1
3,Designer,12.9833149898,77.6148033142,Ulsoor,873,1
3,Designer,12.9566126124,77.5816297531,JCRoad,827,1
3,Designer,12.9874967782,77.5911140442,MillersRoad,625,11
3,Designer,12.9217509333,77.6199531555,HosurRoad,497,10
3,Designer,12.9984109144,77.6148462296,FrazerTown,563,10
3,Designer,12.9737802491,77.5868225098,Nagawara,659,11
3,Designer,12.9737802491,77.5868225098,Shampur,542,10
3,Designer,12.9619449528,77.5989031792,LangfordRoad,652,11
3,Designer,12.9496072074,77.5188446045,ChandraLayout,886,1
3,Designer,12.9961528566,77.6172065735,WheelersRoad,501,10
3,Designer,12.9737802491,77.5868225098,KumaraParkWest,660,11
3,Designer,13.0115825085,77.5102615356,Viswaneedam,431,10
3,Designer,13.0209485498,77.5967788696,RTNagar,771,1
3,Designer,12.9080307849,77.6287078857,Bommanahalli,502,10
3,Designer,12.9737802491,77.5868225098,MuseumRoad,667,11
3,Designer,13.0346624715,77.516784668,PeenyaIndustrialArea,547,10
3,Designer,12.9936856959,77.692565918,Mahadevapura,788,1
3,Designer,12.9798858708,77.6067352295,MainGuardCrossRoad,739,1
3,Designer,12.9724211005,77.5982272625,WaltonRoad,841,1
3,Designer,12.899497142,77.5820159912,Puttenahalli,468,10
3,Designer,12.9707692023,77.57188797,Chickpet,457,10
3,Designer,13.0069829837,77.592959404,JCNagar,867,1
3,Designer,12.9737802491,77.5868225098,CubbonPark,678,11
3,Designer,12.8834330247,77.564163208,Konanakunte,759,1
3,Designer,12.9543750866,77.7011489868,Marathahalli,435,10
3,Designer,13.0257986821,77.5670814514,Mathikere,580,11
3,Designer,12.9215836189,77.6280212402,Madivala,554,10
3,Designer,12.9648306423,77.661151886,JeevanbheemaNagar,443,10
3,Designer,12.9324588181,77.5818443298,Jayanagar,429,10
3,Designer,12.9729438509,77.6393508911,Indiranagar,481,10
3,Designer,12.9127157983,77.510175705,RajaRajeshwariNagar,815,1
3,Designer,13.0273038762,77.6271629333,HBRLayout,717,11
3,Designer,13.0535596792,77.5420188904,Jalahalli,428,10
3,Designer,12.9737802491,77.5868225098,BangaloreCBD,692,11
3,Designer,12.9737802491,77.5868225098,MissionRoad,810,1
3,Designer,13.032153884,77.6226997375,ArabicCollege,811,1
3,Designer,13.2116624326,77.6461315155,Sadahalli,463,10
3,Designer,12.9794676823,77.7241516113,Whitefield,552,10
3,Designer,12.9147236343,77.6163482666,BTMLayout,505,10
3,Designer,12.9861586136,77.5530052185,Rajajinagar,707,11
3,Designer,13.0781406098,77.5960922241,Jakkur,652,11
3,Designer,12.8333933969,77.5887107849,BannerghattaRoad,788,1
3,Designer,12.9881658579,77.5873374939,Seshadripuram,599,11
3,Designer,12.9885840317,77.6048469543,Shivajinagar,626,11
3,Designer,12.9443373401,77.6002120972,WilsonGarden,502,10
3,Designer,12.9297818899,77.6214981079,Koramangala,789,1
3,Designer,13.0266349022,77.6356601715,Kammanahalli,557,10
3,Designer,13.0353314238,77.5988388062,Hebbal,895,1
3,Designer,13.0166000747,77.5212478638,Laggere,403,10
3,Designer,12.9488543761,77.5457954407,Banashankari,887,1
3,Designer,12.945341133,77.5023651123,JnanaBharathi,668,11
3,Designer,12.995191085,77.5447654724,Basaveshwaranagar,609,11
3,Designer,12.9647469996,77.7232933044,Brookefield,844,1
3,Designer,12.9737802491,77.5868225098,SanjeeviniNagar,452,10
3,Designer,12.9976164149,77.6039886475,BensonTown,839,1
3,Designer,12.9297400627,77.5709867477,Basavangudi,812,1
3,Designer,13.0292271666,77.5456237793,Yeshwanthpur,866,1
3,Designer,12.9583482495,77.6679754257,Vimanapura,531,10
3,Designer,13.1018831282,77.599697113,Yelahanka,765,1
3,Designer,12.9475996521,77.606306076,Adugodi,595,11
3,Designer,13.0010452891,77.7262973785,Kadugodi,727,11
3,Designer,13.03733827,77.6517105103,Hennur,637,11
3,Designer,12.9060228951,77.5597000122,KumaraswamyLayout,651,11
3,Designer,12.9890022048,77.5219345093,Kamakshipalya,789,1
3,Designer,12.905813739,77.6628255844,HaralurRoad,665,11
3,Designer,13.0181889494,77.6450157166,Banaswadi,880,1
4,Plumber,13.0254223821,77.6407241821,KalyanNagar,462,1
4,Plumber,13.0045159307,77.5982379913,Jayamahal,255,10
4,Plumber,12.9253481646,77.4841690063,Kengeri,393,11
4,Plumber,12.9737802491,77.5948905945,KasturbaRoad,344,11
4,Plumber,12.9821858949,77.5864362717,KumaraParkEast,301,10
4,Plumber,13.1393732508,77.5690984726,DoddaballapuraMainRoad,417,1
4,Plumber,12.9318732425,77.5670814514,Thyagarajanagar,446,1
4,Plumber,12.5451801735,77.4165344238,Kanakapura,393,11
4,Plumber,12.97217018,77.5766944885,BVKIyengarRoad,393,11
4,Plumber,12.9709364837,77.5320625305,Vijayanagar,317,10
4,Plumber,12.9595192748,77.5933027267,K.HRoad,275,10
4,Plumber,12.95688446,77.704668045,VarthurRoad,442,1
4,Plumber,12.9889185703,77.5822520256,CrescentRoad,354,11
4,Plumber,12.8578705482,77.7862930298,Sarjapur,256,10
4,Plumber,13.0085301061,77.6304674149,Lingarajapuram,496,1
4,Plumber,12.9747421035,77.6011991501,St.MarksRoad,271,10
4,Plumber,12.9737802491,77.6434707642,HAL2ndStage,408,11
4,Plumber,12.9606066506,77.5814151764,Kalasipalyam,252,10
4,Plumber,12.9744493656,77.5778532028,KempegowdaRoad,270,10
4,Plumber,13.0105789831,77.5827884674,Sadhashivnagar,310,10
4,Plumber,12.9737802491,77.5868225098,AshokNagar,255,10
4,Plumber,12.8988278244,77.5406455994,Subramanyapura,352,11
4,Plumber,12.9682599689,77.5963068008,LavelleRoad,382,11
4,Plumber,12.9781712935,77.6153182983,DickensonRoad,364,11
4,Plumber,12.9617672099,77.6145994663,AustinTown,275,10
4,Plumber,13.0417699978,77.5734329224,Nagashettyhalli,438,1
4,Plumber,12.9737802491,77.5868225098,CookeTown,472,1
4,Plumber,12.9737802491,77.5868225098,Kaggalipura,335,11
4,Plumber,12.9876640483,77.5651931763,Srirampuram,393,11
4,Plumber,12.903178357,77.7114486694,Carmelram,293,10
4,Plumber,12.9662525639,77.6259613037,AirportRoad,314,10
4,Plumber,12.9737802491,77.5868225098,Bidadi,353,11
4,Plumber,12.9534549766,77.6199531555,Viveknagar,329,10
4,Plumber,12.9653115873,77.6176357269,VictoriaRoad,367,11
4,Plumber,13.0503823736,77.5123214722,Dasarahalli,420,1
4,Plumber,12.98640952,77.59557724,CunninghamRoad,423,1
4,Plumber,12.9741984471,77.5787115097,K.GCircle,480,1
4,Plumber,12.9133850788,77.5876808167,JPNagar,444,1
4,Plumber,12.9703928189,77.6110696793,MagrathRoad,255,10
4,Plumber,12.9112099107,77.6348876953,HSRLayout,414,11
4,Plumber,13.0349551383,77.5296163559,TumkurRoad,401,11
4,Plumber,12.946010326,77.5767588615,KanakapuraMainRoad,463,1
4,Plumber,13.0223701502,77.602250576,Sultanpalya,389,11
4,Plumber,12.9737802491,77.5868225098,MysoreRoad,274,10
4,Plumber,12.9692218447,77.5951051712,VittalMallyaRoad,291,10
4,Plumber,12.9391091871,77.696814537,Kadubeesanahalli,418,1
4,Plumber,12.8974055185,77.6106834412,Bilekahalli,329,10
4,Plumber,13.0761340949,77.5078582764,Chikkabanavara,418,1
4,Plumber,12.9261010669,77.6083660126,BalajiNagar,468,1
4,Plumber,12.9684272519,77.6544570923,HAL3rdStage,275,10
4,Plumber,13.0390942471,77.4902629852,Nagasandra,417,1
4,Plumber,12.9804295147,77.6042890549,InfantryRoad,321,10
4,Plumber,12.8442724252,77.6700782776,ElectronicCity,392,11
4,Plumber,12.9543750866,77.509059906,BangaloreUniversity,425,1
4,Plumber,13.0022161134,77.5744628906,Vyalikaval,384,11
4,Plumber,12.9635759988,77.6371192932,Domlur,364,11
4,Plumber,13.0056449241,77.5802135468,SankeyRoad,396,11
4,Plumber,13.0646381226,77.5862216949,SahakaraNagar,447,1
4,Plumber,13.0405157433,77.5658798218,RMV2ndStage,446,1
4,Plumber,13.0381326422,77.5624895096,DollarsColony,297,10
4,Plumber,12.9597283859,77.655916214,HALAirportRoad,267,10
4,Plumber,12.9812240692,77.5973796844,QueensRoad,477,1
4,Plumber,12.9300328532,77.5577259064,Kathriguppe,301,10
4,Plumber,12.9737802491,77.5868225098,TanneryRoad,446,1
4,Plumber,13.0264676584,77.5717163086,NewBELRoad,290,10
4,Plumber,12.9844858977,77.661151886,CVRamanNagar,467,1
4,Plumber,13.070365274,77.7888679504,Hoskote,351,11
4,Plumber,13.03733827,77.7303314209,Virgonagar,381,11
4,Plumber,13.0383416871,77.582359314,Sanjaynagar,333,10
4,Plumber,12.9824786237,77.5768661499,Gandhinagar,360,11
4,Plumber,12.957783646,77.576469183,DispensaryRoad,261,10
4,Plumber,13.0215339157,77.5881099701,GangaNagar,280,10
4,Plumber,12.9737802491,77.5868225098,DJHalli,398,11
4,Plumber,12.9737802491,77.5868225098,K.GNagar,276,10
4,Plumber,13.2967523618,77.5511169434,Rajkunte,261,10
4,Plumber,12.9737802491,77.5868225098,KumaraKrupa,336,11
4,Plumber,12.9737802491,77.5868225098,Chamarajpet,355,11
4,Plumber,13.0160983226,77.6466464996,HRBRLayout,470,1
4,Plumber,12.9643287856,77.5783038139,K.RMarket,345,11
4,Plumber,12.9522002758,77.5777244568,VVPuram,412,11
4,Plumber,12.9601466076,77.657289505,Murugeshpalya,301,10
4,Plumber,12.9721074498,77.5142097473,Nagarbhavi,257,10
4,Plumber,12.9745748248,77.6076793671,BrigadeRoad,367,11
4,Plumber,12.9743657261,77.6130008698,M.GRoad,376,11
4,Plumber,12.9960274083,77.5748920441,PalaceGuttahalli,385,11
4,Plumber,12.9996026588,77.6000833511,NandidurgaRoad,330,10
4,Plumber,12.9267703115,77.6498222351,Bellandur,413,11
4,Plumber,12.9629904963,77.5998687744,LangfordGardens,268,10
4,Plumber,12.9543750866,77.5979804993,Shanthinagar,435,1
4,Plumber,13.0058958108,77.6576328278,KasturiNagar,384,11
4,Plumber,12.9604811844,77.6465606689,Kodihalli,464,1
4,Plumber,12.9737802491,77.5868225098,HaudinRoad,415,11
4,Plumber,12.9319987231,77.5737333298,KRRoad,425,1
4,Plumber,12.9813077064,77.6117134094,St.JohnsRoad,347,11
4,Plumber,12.9776276446,77.6525688171,NewThippasandra,373,11
4,Plumber,12.9737802491,77.5868225098,Gavipuram,426,1
4,Plumber,13.0206140544,77.5499153137,MahalakshmiLayout,394,11
4,Plumber,12.963994214,77.603302002,RichmondTown,372,11
4,Plumber,12.9759548712,77.6901626587,Doddanekundi,311,10
4,Plumber,13.1644052736,77.4862289429,Hesaraghatta,475,1
4,Plumber,12.9754216724,77.6037955284,ChurchStreet,264,10
4,Plumber,12.9971773483,77.5873160362,PalaceCrossRoad,448,1
4,Plumber,12.9737802491,77.5868225098,St.ThomasTown,347,11
4,Plumber,12.9830640803,77.6071643829,CommercialStreet,416,11
4,Plumber,12.9386491044,77.5232219696,Nayandahalli,291,10
4,Plumber,12.9570517506,77.6347160339,Agaram,466,1
4,Plumber,13.0602486102,77.6412391663,Kothanur,497,1
4,Plumber,12.9398202224,77.6299953461,Ejipura,413,11
4,Plumber,12.9872458729,77.6484918594,OldMadrasRoad,286,10
4,Plumber,12.9737802491,77.5868225098,HanumanthaNagar,276,10
4,Plumber,12.9199104693,77.5541210175,PadmanabhaNagar,344,11
4,Plumber,12.8906076212,77.5986242294,ArakereGate,406,11
4,Plumber,12.9737802491,77.5868225098,Ramanagaram,473,1
4,Plumber,12.9615999224,77.6153826714,RaceCourseRoad,468,1
4,Plumber,13.0818191778,77.5581550598,Vidyaranyapura,462,1
4,Plumber,13.1760637235,77.5624895096,Rajanukunte,480,1
4,Plumber,12.9928493647,77.5916290283,Vasanthanagar,393,11
4,Plumber,13.0027178935,77.6778030396,Krishnarajapuram,471,1
4,Plumber,12.9656670678,77.6033234596,RichmondRoad,344,11
4,Plumber,13.0085719201,77.5643348694,Malleswaram,337,11
4,Plumber,12.959226519,77.5697851181,Kumbalgodu,422,1
4,Plumber,12.9977418624,77.6199102402,CoxTown,378,11
4,Plumber,13.2466293486,77.7083587646,Devanhalli,473,1
4,Plumber,13.0002089827,77.6329994202,Maruthisevanagar,280,10
4,Plumber,13.0622552541,77.6065635681,Byatarayanapura,285,10
4,Plumber,12.9723583704,77.6077651978,ResidencyRoad,355,11
4,Plumber,12.9737802491,77.5868225098,DoubleRoad,253,10
4,Plumber,12.9737802491,77.5868225098,Bhoopasandra,297,10
4,Plumber,12.9833149898,77.6148033142,Ulsoor,337,11
4,Plumber,12.9566126124,77.5816297531,JCRoad,421,1
4,Plumber,12.9874967782,77.5911140442,MillersRoad,452,1
4,Plumber,12.9217509333,77.6199531555,HosurRoad,290,10
4,Plumber,12.9984109144,77.6148462296,FrazerTown,349,11
4,Plumber,12.9737802491,77.5868225098,Nagawara,431,1
4,Plumber,12.9737802491,77.5868225098,Shampur,374,11
4,Plumber,12.9619449528,77.5989031792,LangfordRoad,307,10
4,Plumber,12.9496072074,77.5188446045,ChandraLayout,319,10
4,Plumber,12.9961528566,77.6172065735,WheelersRoad,435,1
4,Plumber,12.9737802491,77.5868225098,KumaraParkWest,457,1
4,Plumber,13.0115825085,77.5102615356,Viswaneedam,353,11
4,Plumber,13.0209485498,77.5967788696,RTNagar,395,11
4,Plumber,12.9080307849,77.6287078857,Bommanahalli,355,11
4,Plumber,12.9737802491,77.5868225098,MuseumRoad,289,10
4,Plumber,13.0346624715,77.516784668,PeenyaIndustrialArea,348,11
4,Plumber,12.9936856959,77.692565918,Mahadevapura,418,1
4,Plumber,12.9798858708,77.6067352295,MainGuardCrossRoad,370,11
4,Plumber,12.9724211005,77.5982272625,WaltonRoad,309,10
4,Plumber,12.899497142,77.5820159912,Puttenahalli,256,10
4,Plumber,12.9707692023,77.57188797,Chickpet,303,10
4,Plumber,13.0069829837,77.592959404,JCNagar,381,11
4,Plumber,12.9737802491,77.5868225098,CubbonPark,474,1
4,Plumber,12.8834330247,77.564163208,Konanakunte,270,10
4,Plumber,12.9543750866,77.7011489868,Marathahalli,443,1
4,Plumber,13.0257986821,77.5670814514,Mathikere,466,1
4,Plumber,12.9215836189,77.6280212402,Madivala,313,10
4,Plumber,12.9648306423,77.661151886,JeevanbheemaNagar,367,11
4,Plumber,12.9324588181,77.5818443298,Jayanagar,287,10
4,Plumber,12.9729438509,77.6393508911,Indiranagar,251,10
4,Plumber,12.9127157983,77.510175705,RajaRajeshwariNagar,338,11
4,Plumber,13.0273038762,77.6271629333,HBRLayout,477,1
4,Plumber,13.0535596792,77.5420188904,Jalahalli,292,10
4,Plumber,12.9737802491,77.5868225098,BangaloreCBD,270,10
4,Plumber,12.9737802491,77.5868225098,MissionRoad,289,10
4,Plumber,13.032153884,77.6226997375,ArabicCollege,417,1
4,Plumber,13.2116624326,77.6461315155,Sadahalli,418,1
4,Plumber,12.9794676823,77.7241516113,Whitefield,499,1
4,Plumber,12.9147236343,77.6163482666,BTMLayout,303,10
4,Plumber,12.9861586136,77.5530052185,Rajajinagar,271,10
4,Plumber,13.0781406098,77.5960922241,Jakkur,391,11
4,Plumber,12.8333933969,77.5887107849,BannerghattaRoad,281,10
4,Plumber,12.9881658579,77.5873374939,Seshadripuram,384,11
4,Plumber,12.9885840317,77.6048469543,Shivajinagar,499,1
4,Plumber,12.9443373401,77.6002120972,WilsonGarden,250,10
4,Plumber,12.9297818899,77.6214981079,Koramangala,381,11
4,Plumber,13.0266349022,77.6356601715,Kammanahalli,432,1
4,Plumber,13.0353314238,77.5988388062,Hebbal,497,1
4,Plumber,13.0166000747,77.5212478638,Laggere,264,10
4,Plumber,12.9488543761,77.5457954407,Banashankari,362,11
4,Plumber,12.945341133,77.5023651123,JnanaBharathi,287,10
4,Plumber,12.995191085,77.5447654724,Basaveshwaranagar,493,1
4,Plumber,12.9647469996,77.7232933044,Brookefield,366,11
4,Plumber,12.9737802491,77.5868225098,SanjeeviniNagar,255,10
4,Plumber,12.9976164149,77.6039886475,BensonTown,480,1
4,Plumber,12.9297400627,77.5709867477,Basavangudi,312,10
4,Plumber,13.0292271666,77.5456237793,Yeshwanthpur,456,1
4,Plumber,12.9583482495,77.6679754257,Vimanapura,467,1
4,Plumber,13.1018831282,77.599697113,Yelahanka,292,10
4,Plumber,12.9475996521,77.606306076,Adugodi,342,11
4,Plumber,13.0010452891,77.7262973785,Kadugodi,387,11
4,Plumber,13.03733827,77.6517105103,Hennur,298,10
4,Plumber,12.9060228951,77.5597000122,KumaraswamyLayout,291,10
4,Plumber,12.9890022048,77.5219345093,Kamakshipalya,278,10
4,Plumber,12.905813739,77.6628255844,HaralurRoad,494,1
4,Plumber,13.0181889494,77.6450157166,Banaswadi,252,10
5,Carpenter,13.0254223821,77.6407241821,KalyanNagar,300,10
5,Carpenter,13.0045159307,77.5982379913,Jayamahal,444,1
5,Carpenter,12.9253481646,77.4841690063,Kengeri,383,11
5,Carpenter,12.9737802491,77.5948905945,KasturbaRoad,417,1
5,Carpenter,12.9821858949,77.5864362717,KumaraParkEast,309,10
5,Carpenter,13.1393732508,77.5690984726,DoddaballapuraMainRoad,411,1
5,Carpenter,12.9318732425,77.5670814514,Thyagarajanagar,419,1
5,Carpenter,12.5451801735,77.4165344238,Kanakapura,416,1
5,Carpenter,12.97217018,77.5766944885,BVKIyengarRoad,351,11
5,Carpenter,12.9709364837,77.5320625305,Vijayanagar,337,10
5,Carpenter,12.9595192748,77.5933027267,K.HRoad,333,10
5,Carpenter,12.95688446,77.704668045,VarthurRoad,395,11
5,Carpenter,12.9889185703,77.5822520256,CrescentRoad,318,10
5,Carpenter,12.8578705482,77.7862930298,Sarjapur,431,1
5,Carpenter,13.0085301061,77.6304674149,Lingarajapuram,369,11
5,Carpenter,12.9747421035,77.6011991501,St.MarksRoad,357,11
5,Carpenter,12.9737802491,77.6434707642,HAL2ndStage,373,11
5,Carpenter,12.9606066506,77.5814151764,Kalasipalyam,363,11
5,Carpenter,12.9744493656,77.5778532028,KempegowdaRoad,417,1
5,Carpenter,13.0105789831,77.5827884674,Sadhashivnagar,437,1
5,Carpenter,12.9737802491,77.5868225098,AshokNagar,338,10
5,Carpenter,12.8988278244,77.5406455994,Subramanyapura,382,11
5,Carpenter,12.9682599689,77.5963068008,LavelleRoad,324,10
5,Carpenter,12.9781712935,77.6153182983,DickensonRoad,408,1
5,Carpenter,12.9617672099,77.6145994663,AustinTown,359,11
5,Carpenter,13.0417699978,77.5734329224,Nagashettyhalli,431,1
5,Carpenter,12.9737802491,77.5868225098,CookeTown,439,1
5,Carpenter,12.9737802491,77.5868225098,Kaggalipura,416,1
5,Carpenter,12.9876640483,77.5651931763,Srirampuram,304,10
5,Carpenter,12.903178357,77.7114486694,Carmelram,407,1
5,Carpenter,12.9662525639,77.6259613037,AirportRoad,367,11
5,Carpenter,12.9737802491,77.5868225098,Bidadi,394,11
5,Carpenter,12.9534549766,77.6199531555,Viveknagar,338,10
5,Carpenter,12.9653115873,77.6176357269,VictoriaRoad,358,11
5,Carpenter,13.0503823736,77.5123214722,Dasarahalli,443,1
5,Carpenter,12.98640952,77.59557724,CunninghamRoad,409,1
5,Carpenter,12.9741984471,77.5787115097,K.GCircle,339,10
5,Carpenter,12.9133850788,77.5876808167,JPNagar,383,11
5,Carpenter,12.9703928189,77.6110696793,MagrathRoad,438,1
5,Carpenter,12.9112099107,77.6348876953,HSRLayout,371,11
5,Carpenter,13.0349551383,77.5296163559,TumkurRoad,399,11
5,Carpenter,12.946010326,77.5767588615,KanakapuraMainRoad,322,10
5,Carpenter,13.0223701502,77.602250576,Sultanpalya,438,1
5,Carpenter,12.9737802491,77.5868225098,MysoreRoad,447,1
5,Carpenter,12.9692218447,77.5951051712,VittalMallyaRoad,301,10
5,Carpenter,12.9391091871,77.696814537,Kadubeesanahalli,384,11
5,Carpenter,12.8974055185,77.6106834412,Bilekahalli,315,10
5,Carpenter,13.0761340949,77.5078582764,Chikkabanavara,369,11
5,Carpenter,12.9261010669,77.6083660126,BalajiNagar,361,11
5,Carpenter,12.9684272519,77.6544570923,HAL3rdStage,310,10
5,Carpenter,13.0390942471,77.4902629852,Nagasandra,411,1
5,Carpenter,12.9804295147,77.6042890549,InfantryRoad,305,10
5,Carpenter,12.8442724252,77.6700782776,ElectronicCity,446,1
5,Carpenter,12.9543750866,77.509059906,BangaloreUniversity,398,11
5,Carpenter,13.0022161134,77.5744628906,Vyalikaval,399,11
5,Carpenter,12.9635759988,77.6371192932,Domlur,389,11
5,Carpenter,13.0056449241,77.5802135468,SankeyRoad,391,11
5,Carpenter,13.0646381226,77.5862216949,SahakaraNagar,300,10
5,Carpenter,13.0405157433,77.5658798218,RMV2ndStage,398,11
5,Carpenter,13.0381326422,77.5624895096,DollarsColony,439,1
5,Carpenter,12.9597283859,77.655916214,HALAirportRoad,435,1
5,Carpenter,12.9812240692,77.5973796844,QueensRoad,362,11
5,Carpenter,12.9300328532,77.5577259064,Kathriguppe,346,10
5,Carpenter,12.9737802491,77.5868225098,TanneryRoad,401,1
5,Carpenter,13.0264676584,77.5717163086,NewBELRoad,383,11
5,Carpenter,12.9844858977,77.661151886,CVRamanNagar,393,11
5,Carpenter,13.070365274,77.7888679504,Hoskote,312,10
5,Carpenter,13.03733827,77.7303314209,Virgonagar,443,1
5,Carpenter,13.0383416871,77.582359314,Sanjaynagar,365,11
5,Carpenter,12.9824786237,77.5768661499,Gandhinagar,441,1
5,Carpenter,12.957783646,77.576469183,DispensaryRoad,312,10
5,Carpenter,13.0215339157,77.5881099701,GangaNagar,393,11
5,Carpenter,12.9737802491,77.5868225098,DJHalli,390,11
5,Carpenter,12.9737802491,77.5868225098,K.GNagar,341,10
5,Carpenter,13.2967523618,77.5511169434,Rajkunte,343,10
5,Carpenter,12.9737802491,77.5868225098,KumaraKrupa,344,10
5,Carpenter,12.9737802491,77.5868225098,Chamarajpet,425,1
5,Carpenter,13.0160983226,77.6466464996,HRBRLayout,448,1
5,Carpenter,12.9643287856,77.5783038139,K.RMarket,414,1
5,Carpenter,12.9522002758,77.5777244568,VVPuram,309,10
5,Carpenter,12.9601466076,77.657289505,Murugeshpalya,390,11
5,Carpenter,12.9721074498,77.5142097473,Nagarbhavi,329,10
