id,job,place,lat,lng,supplydemand,cost
3,Designer,MysoreRoad,12.9737802491,77.5868225098,1,755
3,Designer,VittalMallyaRoad,12.9692218447,77.5951051712,1,896
3,Designer,Kadubeesanahalli,12.9391091871,77.696814537,1,840
3,Designer,Bilekahalli,12.8974055185,77.6106834412,1,818
3,Designer,Chikkabanavara,13.0761340949,77.5078582764,1,741
3,Designer,BalajiNagar,12.9261010669,77.6083660126,1,870
3,Designer,HAL3rdStage,12.9684272519,77.6544570923,11,728
3,Designer,Nagasandra,13.0390942471,77.4902629852,11,722
3,Designer,InfantryRoad,12.9804295147,77.6042890549,1,846
3,Designer,ElectronicCity,12.8442724252,77.6700782776,11,605
3,Designer,BangaloreUniversity,12.9543750866,77.509059906,1,803
3,Designer,Vyalikaval,13.0022161134,77.5744628906,10,417
3,Designer,Domlur,12.9635759988,77.6371192932,11,620
3,Designer,SankeyRoad,13.0056449241,77.5802135468,10,425
3,Designer,SahakaraNagar,13.0646381226,77.5862216949,1,761
3,Designer,RMV2ndStage,13.0405157433,77.5658798218,1,835
3,Designer,DollarsColony,13.0381326422,77.5624895096,11,621
3,Designer,HALAirportRoad,12.9597283859,77.655916214,10,468
3,Designer,QueensRoad,12.9812240692,77.5973796844,10,421
3,Designer,Kathriguppe,12.9300328532,77.5577259064,1,841
3,Designer,TanneryRoad,12.9737802491,77.5868225098,10,429
3,Designer,NewBELRoad,13.0264676584,77.5717163086,10,432
3,Designer,CVRamanNagar,12.9844858977,77.661151886,11,650
3,Designer,Hoskote,13.070365274,77.7888679504,10,533
3,Designer,Virgonagar,13.03733827,77.7303314209,1,736
3,Designer,Sanjaynagar,13.0383416871,77.582359314,1,886
3,Designer,Gandhinagar,12.9824786237,77.5768661499,1,738
3,Designer,DispensaryRoad,12.957783646,77.576469183,10,516
3,Designer,GangaNagar,13.0215339157,77.5881099701,11,585
3,Designer,DJHalli,12.9737802491,77.5868225098,10,403
3,Designer,K.GNagar,12.9737802491,77.5868225098,1,884
3,Designer,Rajkunte,13.2967523618,77.5511169434,10,523
3,Designer,KumaraKrupa,12.9737802491,77.5868225098,10,440
3,Designer,Chamarajpet,12.9737802491,77.5868225098,10,475
3,Designer,HRBRLayout,13.0160983226,77.6466464996,1,840
3,Designer,K.RMarket,12.9643287856,77.5783038139,1,785
3,Designer,VVPuram,12.9522002758,77.5777244568,10,485
3,Designer,Murugeshpalya,12.9601466076,77.657289505,1,763
3,Designer,Nagarbhavi,12.9721074498,77.5142097473,10,548
3,Designer,BrigadeRoad,12.9745748248,77.6076793671,1,776
3,Designer,M.GRoad,12.9743657261,77.6130008698,1,765
3,Designer,PalaceGuttahalli,12.9960274083,77.5748920441,11,708
3,Designer,NandidurgaRoad,12.9996026588,77.6000833511,11,585
3,Designer,Bellandur,12.9267703115,77.6498222351,1,827
3,Designer,LangfordGardens,12.9629904963,77.5998687744,1,802
3,Designer,Shanthinagar,12.9543750866,77.5979804993,1,781
3,Designer,KasturiNagar,13.0058958108,77.6576328278,10,527
3,Designer,Kodihalli,12.9604811844,77.6465606689,1,896
3,Designer,HaudinRoad,12.9737802491,77.5868225098,1,812
3,Designer,KRRoad,12.9319987231,77.5737333298,1,744
3,Designer,St.JohnsRoad,12.9813077064,77.6117134094,11,579
3,Designer,NewThippasandra,12.9776276446,77.6525688171,1,740
3,Designer,Gavipuram,12.9737802491,77.5868225098,10,493
3,Designer,MahalakshmiLayout,13.0206140544,77.5499153137,1,876
3,Designer,RichmondTown,12.963994214,77.603302002,10,549
3,Designer,Doddanekundi,12.9759548712,77.6901626587,11,732
3,Designer,Hesaraghatta,13.1644052736,77.4862289429,11,614
3,Designer,ChurchStreet,12.9754216724,77.6037955284,1,789
3,Designer,PalaceCrossRoad,12.9971773483,77.5873160362,11,646
3,Designer,St.ThomasTown,12.9737802491,77.5868225098,10,402
3,Designer,CommercialStreet,12.9830640803,77.6071643829,1,877
3,Designer,Nayandahalli,12.9386491044,77.5232219696,11,580
3,Designer,Agaram,12.9570517506,77.6347160339,11,591
3,Designer,Kothanur,13.0602486102,77.6412391663,11,568
3,Designer,Ejipura,12.9398202224,77.6299953461,10,543
3,Designer,OldMadrasRoad,12.9872458729,77.6484918594,11,616
3,Designer,HanumanthaNagar,12.9737802491,77.5868225098,11,581
3,Designer,PadmanabhaNagar,12.9199104693,77.5541210175,1,883
3,Designer,ArakereGate,12.8906076212,77.5986242294,10,430
3,Designer,Ramanagaram,12.9737802491,77.5868225098,10,531
3,Designer,RaceCourseRoad,12.9615999224,77.6153826714,11,677
3,Designer,Vidyaranyapura,13.0818191778,77.5581550598,11,640
3,Designer,Rajanukunte,13.1760637235,77.5624895096,11,670
3,Designer,Vasanthanagar,12.9928493647,77.5916290283,11,696
3,Designer,Krishnarajapuram,13.0027178935,77.6778030396,10,542
3,Designer,RichmondRoad,12.9656670678,77.6033234596,10,400
3,Designer,Malleswaram,13.0085719201,77.5643348694,11,650
3,Designer,Kumbalgodu,12.959226519,77.5697851181,11,606
3,Designer,CoxTown,12.9977418624,77.6199102402,11,625
3,Designer,Devanhalli,13.2466293486,77.7083587646,1,801
3,Designer,Maruthisevanagar,13.0002089827,77.6329994202,10,400
3,Designer,Byatarayanapura,13.0622552541,77.6065635681,10,537
3,Designer,ResidencyRoad,12.9723583704,77.6077651978,1,814
3,Designer,DoubleRoad,12.9737802491,77.5868225098,11,727
3,Designer,Bhoopasandra,12.9737802491,77.5868225098,1,857
3,Designer,Ulsoor,12.9833149898,77.6148033142,1,786
3,Designer,JCRoad,12.9566126124,77.5816297531,1,898
3,Designer,MillersRoad,12.9874967782,77.5911140442,10,509
3,Designer,HosurRoad,12.9217509333,77.6199531555,10,463
3,Designer,FrazerTown,12.9984109144,77.6148462296,11,662
3,Designer,Nagawara,12.9737802491,77.5868225098,10,551
3,Designer,Shampur,12.9737802491,77.5868225098,11,659
3,Designer,LangfordRoad,12.9619449528,77.5989031792,11,692
3,Designer,ChandraLayout,12.9496072074,77.5188446045,10,523
3,Designer,WheelersRoad,12.9961528566,77.6172065735,10,540
3,Designer,KumaraParkWest,12.9737802491,77.5868225098,11,599
3,Designer,Viswaneedam,13.0115825085,77.5102615356,11,623
3,Designer,RTNagar,13.0209485498,77.5967788696,11,635
3,Designer,Bommanahalli,12.9080307849,77.6287078857,10,438
3,Designer,MuseumRoad,12.9737802491,77.5868225098,10,470
3,Designer,PeenyaIndustrialArea,13.0346624715,77.516784668,11,639
3,Designer,Mahadevapura,12.9936856959,77.692565918,11,731
3,Designer,MainGuardCrossRoad,12.9798858708,77.6067352295,10,504
3,Designer,WaltonRoad,12.9724211005,77.5982272625,1,796
3,Designer,Puttenahalli,12.899497142,77.5820159912,10,445
3,Designer,Chickpet,12.9707692023,77.57188797,11,628
3,Designer,JCNagar,13.0069829837,77.592959404,10,462
3,Designer,CubbonPark,12.9737802491,77.5868225098,11,662
3,Designer,Konanakunte,12.8834330247,77.564163208,11,694
3,Designer,Marathahalli,12.9543750866,77.7011489868,11,595
3,Designer,Mathikere,13.0257986821,77.5670814514,10,455
3,Designer,Madivala,12.9215836189,77.6280212402,11,618
3,Designer,JeevanbheemaNagar,12.9648306423,77.661151886,11,637
3,Designer,Jayanagar,12.9324588181,77.5818443298,1,855
3,Designer,Indiranagar,12.9729438509,77.6393508911,11,596
3,Designer,RajaRajeshwariNagar,12.9127157983,77.510175705,11,680
3,Designer,HBRLayout,13.0273038762,77.6271629333,1,783
3,Designer,Jalahalli,13.0535596792,77.5420188904,1,852
3,Designer,BangaloreCBD,12.9737802491,77.5868225098,10,454
3,Designer,MissionRoad,12.9737802491,77.5868225098,11,599
3,Designer,ArabicCollege,13.032153884,77.6226997375,10,473
3,Designer,Sadahalli,13.2116624326,77.6461315155,10,531
3,Designer,Whitefield,12.9794676823,77.7241516113,1,816
3,Designer,BTMLayout,12.9147236343,77.6163482666,10,552
3,Designer,Rajajinagar,12.9861586136,77.5530052185,10,500
3,Designer,Jakkur,13.0781406098,77.5960922241,10,563
3,Designer,BannerghattaRoad,12.8333933969,77.5887107849,10,409
3,Designer,Seshadripuram,12.9881658579,77.5873374939,10,555
3,Designer,Shivajinagar,12.9885840317,77.6048469543,1,837
3,Designer,WilsonGarden,12.9443373401,77.6002120972,10,409
3,Designer,Koramangala,12.9297818899,77.6214981079,11,568
3,Designer,Kammanahalli,13.0266349022,77.6356601715,11,609
3,Designer,Hebbal,13.0353314238,77.5988388062,11,618
3,Designer,Laggere,13.0166000747,77.5212478638,1,767
3,Designer,Banashankari,12.9488543761,77.5457954407,10,549
3,Designer,JnanaBharathi,12.945341133,77.5023651123,1,813
3,Designer,Basaveshwaranagar,12.995191085,77.5447654724,10,514
3,Designer,Brookefield,12.9647469996,77.7232933044,11,622
3,Designer,SanjeeviniNagar,12.9737802491,77.5868225098,1,893
3,Designer,BensonTown,12.9976164149,77.6039886475,10,493
3,Designer,Basavangudi,12.9297400627,77.5709867477,10,548
3,Designer,Yeshwanthpur,13.0292271666,77.5456237793,10,550
3,Designer,Vimanapura,12.9583482495,77.6679754257,1,809
3,Designer,Yelahanka,13.1018831282,77.599697113,1,896
3,Designer,Adugodi,12.9475996521,77.606306076,11,653
3,Designer,Kadugodi,13.0010452891,77.7262973785,1,864
3,Designer,Hennur,13.03733827,77.6517105103,11,643
3,Designer,KumaraswamyLayout,12.9060228951,77.5597000122,11,682
3,Designer,Kamakshipalya,12.9890022048,77.5219345093,11,613
3,Designer,HaralurRoad,12.905813739,77.6628255844,11,584
3,Designer,Banaswadi,13.0181889494,77.6450157166,11,579
4,Plumber,KalyanNagar,13.0254223821,77.6407241821,10,311
4,Plumber,Jayamahal,13.0045159307,77.5982379913,11,415
4,Plumber,Kengeri,12.9253481646,77.4841690063,10,266
4,Plumber,KasturbaRoad,12.9737802491,77.5948905945,1,469
4,Plumber,KumaraParkEast,12.9821858949,77.5864362717,10,333
4,Plumber,DoddaballapuraMainRoad,13.1393732508,77.5690984726,11,364
4,Plumber,Thyagarajanagar,12.9318732425,77.5670814514,1,481
4,Plumber,Kanakapura,12.5451801735,77.4165344238,11,376
4,Plumber,BVKIyengarRoad,12.97217018,77.5766944885,1,496
4,Plumber,Vijayanagar,12.9709364837,77.5320625305,10,272
4,Plumber,K.HRoad,12.9595192748,77.5933027267,1,496
4,Plumber,VarthurRoad,12.95688446,77.704668045,10,257
4,Plumber,CrescentRoad,12.9889185703,77.5822520256,1,485
4,Plumber,Sarjapur,12.8578705482,77.7862930298,11,407
4,Plumber,Lingarajapuram,13.0085301061,77.6304674149,10,254
4,Plumber,St.MarksRoad,12.9747421035,77.6011991501,11,378
4,Plumber,HAL2ndStage,12.9737802491,77.6434707642,10,272
4,Plumber,Kalasipalyam,12.9606066506,77.5814151764,1,464
4,Plumber,KempegowdaRoad,12.9744493656,77.5778532028,11,353
4,Plumber,Sadhashivnagar,13.0105789831,77.5827884674,1,466
4,Plumber,AshokNagar,12.9737802491,77.5868225098,10,285
4,Plumber,Subramanyapura,12.8988278244,77.5406455994,11,398
4,Plumber,LavelleRoad,12.9682599689,77.5963068008,10,298
4,Plumber,DickensonRoad,12.9781712935,77.6153182983,11,341
4,Plumber,AustinTown,12.9617672099,77.6145994663,11,374
4,Plumber,Nagashettyhalli,13.0417699978,77.5734329224,11,410
4,Plumber,CookeTown,12.9737802491,77.5868225098,1,474
4,Plumber,Kaggalipura,12.9737802491,77.5868225098,11,382
4,Plumber,Srirampuram,12.9876640483,77.5651931763,1,491
4,Plumber,Carmelram,12.903178357,77.7114486694,1,444
4,Plumber,AirportRoad,12.9662525639,77.6259613037,1,444
4,Plumber,Bidadi,12.9737802491,77.5868225098,10,321
4,Plumber,Viveknagar,12.9534549766,77.6199531555,1,438
4,Plumber,VictoriaRoad,12.9653115873,77.6176357269,1,445
4,Plumber,Dasarahalli,13.0503823736,77.5123214722,11,383
4,Plumber,CunninghamRoad,12.98640952,77.59557724,10,324
4,Plumber,K.GCircle,12.9741984471,77.5787115097,1,480
4,Plumber,JPNagar,12.9133850788,77.5876808167,10,315
4,Plumber,MagrathRoad,12.9703928189,77.6110696793,1,497
4,Plumber,HSRLayout,12.9112099107,77.6348876953,10,283
4,Plumber,TumkurRoad,13.0349551383,77.5296163559,11,358
4,Plumber,KanakapuraMainRoad,12.946010326,77.5767588615,11,397
4,Plumber,Sultanpalya,13.0223701502,77.602250576,10,288
4,Plumber,MysoreRoad,12.9737802491,77.5868225098,1,486
4,Plumber,VittalMallyaRoad,12.9692218447,77.5951051712,1,435
4,Plumber,Kadubeesanahalli,12.9391091871,77.696814537,10,290
4,Plumber,Bilekahalli,12.8974055185,77.6106834412,11,349
4,Plumber,Chikkabanavara,13.0761340949,77.5078582764,10,311
4,Plumber,BalajiNagar,12.9261010669,77.6083660126,10,326
4,Plumber,HAL3rdStage,12.9684272519,77.6544570923,11,350
4,Plumber,Nagasandra,13.0390942471,77.4902629852,1,462
4,Plumber,InfantryRoad,12.9804295147,77.6042890549,10,331
4,Plumber,ElectronicCity,12.8442724252,77.6700782776,10,313
4,Plumber,BangaloreUniversity,12.9543750866,77.509059906,11,376
4,Plumber,Vyalikaval,13.0022161134,77.5744628906,10,321
4,Plumber,Domlur,12.9635759988,77.6371192932,10,301
4,Plumber,SankeyRoad,13.0056449241,77.5802135468,1,446
4,Plumber,SahakaraNagar,13.0646381226,77.5862216949,1,483
4,Plumber,RMV2ndStage,13.0405157433,77.5658798218,1,452
4,Plumber,DollarsColony,13.0381326422,77.5624895096,11,392
4,Plumber,HALAirportRoad,12.9597283859,77.655916214,1,433
4,Plumber,QueensRoad,12.9812240692,77.5973796844,11,396
4,Plumber,Kathriguppe,12.9300328532,77.5577259064,10,267
4,Plumber,TanneryRoad,12.9737802491,77.5868225098,11,399
4,Plumber,NewBELRoad,13.0264676584,77.5717163086,10,258
4,Plumber,CVRamanNagar,12.9844858977,77.661151886,11,401
4,Plumber,Hoskote,13.070365274,77.7888679504,10,301
4,Plumber,Virgonagar,13.03733827,77.7303314209,11,386
4,Plumber,Sanjaynagar,13.0383416871,77.582359314,10,330
4,Plumber,Gandhinagar,12.9824786237,77.5768661499,1,454
4,Plumber,DispensaryRoad,12.957783646,77.576469183,1,497
4,Plumber,GangaNagar,13.0215339157,77.5881099701,10,286
4,Plumber,DJHalli,12.9737802491,77.5868225098,10,332
4,Plumber,K.GNagar,12.9737802491,77.5868225098,10,250
4,Plumber,Rajkunte,13.2967523618,77.5511169434,10,291
4,Plumber,KumaraKrupa,12.9737802491,77.5868225098,1,481
4,Plumber,Chamarajpet,12.9737802491,77.5868225098,1,483
4,Plumber,HRBRLayout,13.0160983226,77.6466464996,11,367
4,Plumber,K.RMarket,12.9643287856,77.5783038139,1,465
4,Plumber,VVPuram,12.9522002758,77.5777244568,1,467
4,Plumber,Murugeshpalya,12.9601466076,77.657289505,11,352
4,Plumber,Nagarbhavi,12.9721074498,77.5142097473,11,410
4,Plumber,BrigadeRoad,12.9745748248,77.6076793671,1,468
4,Plumber,M.GRoad,12.9743657261,77.6130008698,10,308
4,Plumber,PalaceGuttahalli,12.9960274083,77.5748920441,10,331
4,Plumber,NandidurgaRoad,12.9996026588,77.6000833511,1,424
4,Plumber,Bellandur,12.9267703115,77.6498222351,10,324
4,Plumber,LangfordGardens,12.9629904963,77.5998687744,10,321
4,Plumber,Shanthinagar,12.9543750866,77.5979804993,11,395
4,Plumber,KasturiNagar,13.0058958108,77.6576328278,10,308
4,Plumber,Kodihalli,12.9604811844,77.6465606689,1,480
4,Plumber,HaudinRoad,12.9737802491,77.5868225098,11,361
4,Plumber,KRRoad,12.9319987231,77.5737333298,10,274
4,Plumber,St.JohnsRoad,12.9813077064,77.6117134094,10,316
4,Plumber,NewThippasandra,12.9776276446,77.6525688171,11,380
4,Plumber,Gavipuram,12.9737802491,77.5868225098,10,300
4,Plumber,MahalakshmiLayout,13.0206140544,77.5499153137,1,474
4,Plumber,RichmondTown,12.963994214,77.603302002,11,404
4,Plumber,Doddanekundi,12.9759548712,77.6901626587,11,386
4,Plumber,Hesaraghatta,13.1644052736,77.4862289429,1,459
4,Plumber,ChurchStreet,12.9754216724,77.6037955284,1,492
4,Plumber,PalaceCrossRoad,12.9971773483,77.5873160362,10,316
4,Plumber,St.ThomasTown,12.9737802491,77.5868225098,11,350
4,Plumber,CommercialStreet,12.9830640803,77.6071643829,10,299
4,Plumber,Nayandahalli,12.9386491044,77.5232219696,1,467
4,Plumber,Agaram,12.9570517506,77.6347160339,1,458
4,Plumber,Kothanur,13.0602486102,77.6412391663,1,470
4,Plumber,Ejipura,12.9398202224,77.6299953461,1,429
4,Plumber,OldMadrasRoad,12.9872458729,77.6484918594,10,313
4,Plumber,HanumanthaNagar,12.9737802491,77.5868225098,10,312
4,Plumber,PadmanabhaNagar,12.9199104693,77.5541210175,11,373
4,Plumber,ArakereGate,12.8906076212,77.5986242294,11,365
4,Plumber,Ramanagaram,12.9737802491,77.5868225098,11,378
4,Plumber,RaceCourseRoad,12.9615999224,77.6153826714,1,454
4,Plumber,Vidyaranyapura,13.0818191778,77.5581550598,10,294
4,Plumber,Rajanukunte,13.1760637235,77.5624895096,11,405
4,Plumber,Vasanthanagar,12.9928493647,77.5916290283,11,376
4,Plumber,Krishnarajapuram,13.0027178935,77.6778030396,1,466
4,Plumber,RichmondRoad,12.9656670678,77.6033234596,11,379
4,Plumber,Malleswaram,13.0085719201,77.5643348694,11,375
4,Plumber,Kumbalgodu,12.959226519,77.5697851181,10,288
4,Plumber,CoxTown,12.9977418624,77.6199102402,10,273
4,Plumber,Devanhalli,13.2466293486,77.7083587646,10,297
4,Plumber,Maruthisevanagar,13.0002089827,77.6329994202,10,319
4,Plumber,Byatarayanapura,13.0622552541,77.6065635681,11,362
4,Plumber,ResidencyRoad,12.9723583704,77.6077651978,10,276
4,Plumber,DoubleRoad,12.9737802491,77.5868225098,10,325
4,Plumber,Bhoopasandra,12.9737802491,77.5868225098,10,326
4,Plumber,Ulsoor,12.9833149898,77.6148033142,1,458
4,Plumber,JCRoad,12.9566126124,77.5816297531,11,415
4,Plumber,MillersRoad,12.9874967782,77.5911140442,11,363
4,Plumber,HosurRoad,12.9217509333,77.6199531555,1,457
4,Plumber,FrazerTown,12.9984109144,77.6148462296,11,380
4,Plumber,Nagawara,12.9737802491,77.5868225098,1,467
4,Plumber,Shampur,12.9737802491,77.5868225098,10,325
4,Plumber,LangfordRoad,12.9619449528,77.5989031792,11,341
4,Plumber,ChandraLayout,12.9496072074,77.5188446045,1,498
4,Plumber,WheelersRoad,12.9961528566,77.6172065735,1,489
4,Plumber,KumaraParkWest,12.9737802491,77.5868225098,10,258
4,Plumber,Viswaneedam,13.0115825085,77.5102615356,11,351
4,Plumber,RTNagar,13.0209485498,77.5967788696,1,417
4,Plumber,Bommanahalli,12.9080307849,77.6287078857,11,383
4,Plumber,MuseumRoad,12.9737802491,77.5868225098,10,264
4,Plumber,PeenyaIndustrialArea,13.0346624715,77.516784668,10,255
4,Plumber,Mahadevapura,12.9936856959,77.692565918,1,445
4,Plumber,MainGuardCrossRoad,12.9798858708,77.6067352295,10,288
4,Plumber,WaltonRoad,12.9724211005,77.5982272625,10,279
4,Plumber,Puttenahalli,12.899497142,77.5820159912,10,259
4,Plumber,Chickpet,12.9707692023,77.57188797,11,349
4,Plumber,JCNagar,13.0069829837,77.592959404,1,461
4,Plumber,CubbonPark,12.9737802491,77.5868225098,10,313
4,Plumber,Konanakunte,12.8834330247,77.564163208,1,424
4,Plumber,Marathahalli,12.9543750866,77.7011489868,1,458
4,Plumber,Mathikere,13.0257986821,77.5670814514,11,357
4,Plumber,Madivala,12.9215836189,77.6280212402,1,497
4,Plumber,JeevanbheemaNagar,12.9648306423,77.661151886,1,441
4,Plumber,Jayanagar,12.9324588181,77.5818443298,1,435
4,Plumber,Indiranagar,12.9729438509,77.6393508911,1,421
4,Plumber,RajaRajeshwariNagar,12.9127157983,77.510175705,1,477
4,Plumber,HBRLayout,13.0273038762,77.6271629333,1,442
4,Plumber,Jalahalli,13.0535596792,77.5420188904,10,294
4,Plumber,BangaloreCBD,12.9737802491,77.5868225098,10,293
4,Plumber,MissionRoad,12.9737802491,77.5868225098,1,438
4,Plumber,ArabicCollege,13.032153884,77.6226997375,1,468
4,Plumber,Sadahalli,13.2116624326,77.6461315155,1,430
4,Plumber,Whitefield,12.9794676823,77.7241516113,1,470
4,Plumber,BTMLayout,12.9147236343,77.6163482666,11,390
4,Plumber,Rajajinagar,12.9861586136,77.5530052185,10,312
4,Plumber,Jakkur,13.0781406098,77.5960922241,1,492
4,Plumber,BannerghattaRoad,12.8333933969,77.5887107849,11,382
4,Plumber,Seshadripuram,12.9881658579,77.5873374939,11,406
4,Plumber,Shivajinagar,12.9885840317,77.6048469543,1,490
4,Plumber,WilsonGarden,12.9443373401,77.6002120972,10,286
4,Plumber,Koramangala,12.9297818899,77.6214981079,11,384
4,Plumber,Kammanahalli,13.0266349022,77.6356601715,1,465
4,Plumber,Hebbal,13.0353314238,77.5988388062,1,458
4,Plumber,Laggere,13.0166000747,77.5212478638,11,381
4,Plumber,Banashankari,12.9488543761,77.5457954407,11,335
4,Plumber,JnanaBharathi,12.945341133,77.5023651123,1,477
4,Plumber,Basaveshwaranagar,12.995191085,77.5447654724,11,389
4,Plumber,Brookefield,12.9647469996,77.7232933044,1,426
4,Plumber,SanjeeviniNagar,12.9737802491,77.5868225098,11,370
4,Plumber,BensonTown,12.9976164149,77.6039886475,10,329
4,Plumber,Basavangudi,12.9297400627,77.5709867477,11,372
4,Plumber,Yeshwanthpur,13.0292271666,77.5456237793,10,303
4,Plumber,Vimanapura,12.9583482495,77.6679754257,1,445
4,Plumber,Yelahanka,13.1018831282,77.599697113,10,273
4,Plumber,Adugodi,12.9475996521,77.606306076,1,467
4,Plumber,Kadugodi,13.0010452891,77.7262973785,10,298
4,Plumber,Hennur,13.03733827,77.6517105103,11,380
4,Plumber,KumaraswamyLayout,12.9060228951,77.5597000122,1,453
4,Plumber,Kamakshipalya,12.9890022048,77.5219345093,1,431
4,Plumber,HaralurRoad,12.905813739,77.6628255844,11,373
4,Plumber,Banaswadi,13.0181889494,77.6450157166,10,319
5,Carpenter,KalyanNagar,13.0254223821,77.6407241821,11,392
5,Carpenter,Jayamahal,13.0045159307,77.5982379913,10,342
5,Carpenter,Kengeri,12.9253481646,77.4841690063,1,416
5,Carpenter,KasturbaRoad,12.9737802491,77.5948905945,10,318
5,Carpenter,KumaraParkEast,12.9821858949,77.5864362717,1,417
5,Carpenter,DoddaballapuraMainRoad,13.1393732508,77.5690984726,1,435
5,Carpenter,Thyagarajanagar,12.9318732425,77.5670814514,1,414
5,Carpenter,Kanakapura,12.5451801735,77.4165344238,10,312
5,Carpenter,BVKIyengarRoad,12.97217018,77.5766944885,10,350
5,Carpenter,Vijayanagar,12.9709364837,77.5320625305,10,318
5,Carpenter,K.HRoad,12.9595192748,77.5933027267,10,321
5,Carpenter,VarthurRoad,12.95688446,77.704668045,11,382
5,Carpenter,CrescentRoad,12.9889185703,77.5822520256,11,360
5,Carpenter,Sarjapur,12.8578705482,77.7862930298,1,431
5,Carpenter,Lingarajapuram,13.0085301061,77.6304674149,11,355
5,Carpenter,St.MarksRoad,12.9747421035,77.6011991501,10,334
5,Carpenter,HAL2ndStage,12.9737802491,77.6434707642,11,363
5,Carpenter,Kalasipalyam,12.9606066506,77.5814151764,1,448
5,Carpenter,KempegowdaRoad,12.9744493656,77.5778532028,1,443
5,Carpenter,Sadhashivnagar,13.0105789831,77.5827884674,10,346
5,Carpenter,AshokNagar,12.9737802491,77.5868225098,11,364
5,Carpenter,Subramanyapura,12.8988278244,77.5406455994,11,383
5,Carpenter,LavelleRoad,12.9682599689,77.5963068008,1,445
5,Carpenter,DickensonRoad,12.9781712935,77.6153182983,11,362
5,Carpenter,AustinTown,12.9617672099,77.6145994663,10,319
5,Carpenter,Nagashettyhalli,13.0417699978,77.5734329224,1,420
5,Carpenter,CookeTown,12.9737802491,77.5868225098,11,390
5,Carpenter,Kaggalipura,12.9737802491,77.5868225098,10,316
5,Carpenter,Srirampuram,12.9876640483,77.5651931763,1,424
5,Carpenter,Carmelram,12.903178357,77.7114486694,11,363
5,Carpenter,AirportRoad,12.9662525639,77.6259613037,1,416
5,Carpenter,Bidadi,12.9737802491,77.5868225098,10,306
5,Carpenter,Viveknagar,12.9534549766,77.6199531555,10,350
5,Carpenter,VictoriaRoad,12.9653115873,77.6176357269,1,435
5,Carpenter,Dasarahalli,13.0503823736,77.5123214722,11,374
5,Carpenter,CunninghamRoad,12.98640952,77.59557724,11,364
5,Carpenter,K.GCircle,12.9741984471,77.5787115097,10,321
5,Carpenter,JPNagar,12.9133850788,77.5876808167,10,314
5,Carpenter,MagrathRoad,12.9703928189,77.6110696793,1,428
5,Carpenter,HSRLayout,12.9112099107,77.6348876953,10,335
5,Carpenter,TumkurRoad,13.0349551383,77.5296163559,1,407
5,Carpenter,KanakapuraMainRoad,12.946010326,77.5767588615,1,430
5,Carpenter,Sultanpalya,13.0223701502,77.602250576,1,421
5,Carpenter,MysoreRoad,12.9737802491,77.5868225098,1,419
5,Carpenter,VittalMallyaRoad,12.9692218447,77.5951051712,11,379
5,Carpenter,Kadubeesanahalli,12.9391091871,77.696814537,10,307
5,Carpenter,Bilekahalli,12.8974055185,77.6106834412,10,304
5,Carpenter,Chikkabanavara,13.0761340949,77.5078582764,10,326
5,Carpenter,BalajiNagar,12.9261010669,77.6083660126,11,397
5,Carpenter,HAL3rdStage,12.9684272519,77.6544570923,10,320
5,Carpenter,Nagasandra,13.0390942471,77.4902629852,10,328
5,Carpenter,InfantryRoad,12.9804295147,77.6042890549,10,346
5,Carpenter,ElectronicCity,12.8442724252,77.6700782776,11,375
5,Carpenter,BangaloreUniversity,12.9543750866,77.509059906,10,335
5,Carpenter,Vyalikaval,13.0022161134,77.5744628906,1,413
5,Carpenter,Domlur,12.9635759988,77.6371192932,10,338
5,Carpenter,SankeyRoad,13.0056449241,77.5802135468,1,402
5,Carpenter,SahakaraNagar,13.0646381226,77.5862216949,10,329
5,Carpenter,RMV2ndStage,13.0405157433,77.5658798218,10,326
5,Carpenter,DollarsColony,13.0381326422,77.5624895096,10,312
5,Carpenter,HALAirportRoad,12.9597283859,77.655916214,10,317
5,Carpenter,QueensRoad,12.9812240692,77.5973796844,10,329
5,Carpenter,Kathriguppe,12.9300328532,77.5577259064,11,366
5,Carpenter,TanneryRoad,12.9737802491,77.5868225098,11,375
5,Carpenter,NewBELRoad,13.0264676584,77.5717163086,1,408
5,Carpenter,CVRamanNagar,12.9844858977,77.661151886,10,348
5,Carpenter,Hoskote,13.070365274,77.7888679504,11,364
5,Carpenter,Virgonagar,13.03733827,77.7303314209,1,422
5,Carpenter,Sanjaynagar,13.0383416871,77.582359314,1,407
5,Carpenter,Gandhinagar,12.9824786237,77.5768661499,1,416
5,Carpenter,DispensaryRoad,12.957783646,77.576469183,10,307
5,Carpenter,GangaNagar,13.0215339157,77.5881099701,10,322
5,Carpenter,DJHalli,12.9737802491,77.5868225098,10,336
5,Carpenter,K.GNagar,12.9737802491,77.5868225098,1,442
5,Carpenter,Rajkunte,13.2967523618,77.5511169434,11,379
5,Carpenter,KumaraKrupa,12.9737802491,77.5868225098,10,313
5,Carpenter,Chamarajpet,12.9737802491,77.5868225098,11,366
5,Carpenter,HRBRLayout,13.0160983226,77.6466464996,11,359
5,Carpenter,K.RMarket,12.9643287856,77.5783038139,1,445
5,Carpenter,VVPuram,12.9522002758,77.5777244568,10,336
5,Carpenter,Murugeshpalya,12.9601466076,77.657289505,11,394
5,Carpenter,Nagarbhavi,12.9721074498,77.5142097473,11,364
5,Carpenter,BrigadeRoad,12.9745748248,77.6076793671,1,410
